movieid,movieName,releaseDate,rating,popularity
2907,The Addams Family,11/22/91,6.7,37.179547
9273,Ace Ventura: When Nature Calls,11/10/95,6.1,34.391792
9880,The Princess Diaries,8/3/01,6.5,40.176265
2925,The First Wives Club,9/20/96,6.5,10.704596
807,Se7en,9/22/95,8.1,79.579532
17654,District 9,8/5/09,7.3,63.13678
11836,The SpongeBob SquarePants Movie,11/14/04,6.7,27.870755
322,Mystic River,10/7/03,7.6,31.242999
70,Million Dollar Baby,12/15/04,7.7,70.456012
9535,Analyze This,3/5/99,6.4,29.415229
11036,The Notebook,6/25/04,7.7,55.109138
6557,27 Dresses,1/10/08,6.1,30.695228
18126,Hannah Montana: The Movie,4/10/09,6,13.788422
16340,Rugrats in Paris: The Movie,9/14/00,6,4.590277
10333,The Prince of Tides,12/25/91,5.9,3.845231
4476,Legends of the Fall,12/16/94,7.2,26.952727
22947,Up in the Air,9/5/09,6.7,33.704181
2755,About Schmidt,12/13/02,6.7,19.925026
82654,Warm Bodies,1/31/13,6.4,43.742241
59967,Looper,9/26/12,6.6,46.377628
16300,Down to Earth,2/16/01,4.9,9.166658
9598,Babe,7/18/95,6,34.36645
82696,Hope Springs,8/7/12,5.8,12.967137
9870,Forgetting Sarah Marshall,4/17/08,6.4,50.670253
8292,Four Brothers,8/11/05,6.7,24.694551
8780,Baby Mama,4/23/08,5.8,11.409124
9715,Hope Floats,5/29/98,5.8,7.922716
10521,Bride Wars,1/9/09,5.9,33.385429
10762,Without a Paddle,8/20/04,5.3,8.584398
10096,13 Going on 30,4/13/04,6.3,41.569541
59436,Midnight in Paris,5/11/11,7.4,43.753585
227783,The Nut Job,1/17/14,5.5,18.568021
4133,Blow,4/4/01,7.4,28.350529
10207,Message in a Bottle,2/22/99,5.8,10.81051
172,Star Trek V: The Final Frontier,6/9/89,5.6,19.578249
21972,Like Mike,7/3/02,5.7,5.73667
36593,The Naked Gun 33⅓: The Final Insult,3/18/94,6.3,28.624038
707,A View to a Kill,5/24/85,6,27.230493
533,The Curse of the Were-Rabbit,9/4/05,6.8,30.380747
6023,P.S. I Love You,11/15/07,6.9,29.489274
6439,Racing Stripes,1/6/05,5.1,8.058109
4347,Atonement,8/29/07,7.4,33.369305
37056,Letters to Juliet,5/14/10,6.6,16.52083
4105,Black Rain,9/22/89,6.2,11.19602
76489,The Three Stooges,4/13/12,4.9,14.585968
3933,Corpse Bride,9/9/05,7.2,43.571612
9918,Glory Road,1/13/06,7.2,8.305085
273481,Sicario,9/17/15,7.2,55.424027
307081,Southpaw,6/15/15,7.3,65.364452
16871,Drag Me to Hell,3/15/09,6.2,45.083509
293863,The Age of Adaline,4/16/15,7.4,82.052056
13156,Secondhand Lions,9/19/03,6.9,15.011624
41233,Step Up 3D,8/4/10,6.6,25.060342
9266,Blue Crush,8/8/02,5.6,11.42943
1262,Stranger Than Fiction,9/9/06,7.1,32.26789
4513,30 Days of Night,10/17/07,6.2,33.394082
22970,The Cabin in the Woods,4/12/12,6.5,73.987775
7278,Meet the Spartans,1/24/08,3.7,10.608998
9013,Midnight Run,7/20/88,7.2,12.821329
865,The Running Man,11/13/87,6.4,30.131498
10776,Little Shop of Horrors,12/19/86,6.6,12.113235
50456,Hanna,4/7/11,6.5,31.191975
9823,Mortal Kombat: Annihilation,11/21/97,3.8,11.916389
59861,Larry Crowne,6/30/11,5.7,20.355458
133805,Carrie,10/16/13,5.8,63.848541
12763,Take the Lead,3/17/06,6.6,8.999675
9766,Gridiron Gang,9/15/06,6.5,9.278361
14034,What's the Worst That Could Happen?,5/31/01,5.1,7.185212
12244,9,8/19/09,6.6,55.806402
109421,Side Effects,2/7/13,6.4,48.237797
11137,The Prince & Me,3/28/04,5.9,17.943945
51162,Winnie the Pooh,4/13/11,6.8,19.143721
10152,Dumb and Dumberer: When Harry Met Lloyd,6/13/03,4.1,15.67747
9452,Bulworth,5/15/98,6.3,4.52363
239566,Get on Up,8/1/14,6.4,13.064264
53113,One True Thing,9/18/98,6.2,2.644427
9271,Virtuosity,8/4/95,5.4,5.301589
4474,My Super Ex-Girlfriend,6/20/06,4.8,20.252143
184346,Deliver Us from Evil,7/1/14,5.9,29.359201
48340,Sanctum,2/3/11,5.8,20.063165
14846,Little Black Book,8/6/04,5.2,6.246199
72207,The Five-Year Engagement,4/27/12,5.7,27.71063
16232,Mr. 3000,6/15/04,5,2.850896
43539,The Next Three Days,11/18/10,6.9,34.421696
9920,Ultraviolet,3/3/06,4.8,15.89534
8978,Assault on Precinct 13,1/19/05,6,18.706504
11702,The Replacement Killers,2/6/98,6,9.607391
18550,Fled,7/19/96,5.2,2.77255
8869,Eight Legged Freaks,7/17/02,5.4,17.834976
43347,Love & Other Drugs,11/22/10,6.6,20.236951
3489,88 Minutes,2/14/07,5.7,16.883429
9701,North Country,2/12/05,6.8,12.779201
2122,The Whole Ten Yards,4/7/04,5.5,14.729386
37707,Splice,10/6/09,5.5,23.227877
10658,Howard the Duck,8/1/86,5.1,11.374306
13150,Pride and Glory,9/9/08,6.3,10.703602
9042,The Cave,8/25/05,5.1,10.756266
17813,Alex & Emma,6/16/03,5,4.352422
11208,Wicker Park,9/3/04,6.7,9.301562
58151,Fright Night,8/18/11,6,18.27083
11400,The New World,12/25/05,6.4,19.106154
10350,Wing Commander,3/11/99,4,5.259585
28902,In Dreams,1/15/99,5.4,3.226243
14164,Dragonball Evolution,4/1/09,2.9,21.677732
76640,The Last Stand,1/12/13,5.7,43.882857
11058,Godsend,4/30/04,4.7,12.10235
14844,Chasing Liberty,1/9/04,6.1,3.362045
57089,Hoodwinked Too! Hood VS. Evil,4/29/11,4.8,10.694417
1947,An Unfinished Life,9/9/05,6.7,6.353971
8054,The Imaginarium of Doctor Parnassus,10/1/09,6.3,37.181019
46829,Barney's Version,10/26/10,7.2,4.952735
146238,Runner Runner,9/24/13,5.5,22.975918
9989,Antitrust,1/12/01,5.8,8.359599
9665,Glory,12/15/89,7.4,16.102271
311,Once Upon a Time in America,2/16/84,8.2,49.336397
102362,Dead Man Down,3/8/13,5.9,29.647844
11162,The Merchant of Venice,9/3/04,6.7,12.467267
6016,The Good Thief,4/3/03,6,2.774811
17186,Supercross,8/16/05,5.4,3.71305
13967,Miss Potter,12/3/06,6.3,8.386432
2008,Wu Ji,12/15/05,5,3.866026
9053,DOA: Dead or Alive,9/7/06,5,12.790408
4512,The Assassination of Jesse James by the Coward Robert Ford,9/2/07,7,35.53352
76349,辛亥革命,7/3/11,5,4.065212
31203,Le petit Nicolas,9/30/09,5.9,20.362025
265208,Wild Card,1/14/15,5.4,48.0343
45610,Machine Gun Preacher,9/23/11,6.4,13.268936
50135,Konferenz der Tiere,10/7/10,5.5,8.010046
1874,Goodbye Bafana,2/11/07,7,12.257654
271331,United Passions,6/19/14,3,6.036684
215211,Grace of Monaco,5/14/14,5.8,10.958697
367961,Савва. Сердце воина,11/12/15,6.4,2.625594
10955,Ripley's Game,9/2/02,6.6,2.981047
223702,Sausage Party,7/11/16,5.6,66.242737
254470,Pitch Perfect 2,5/7/15,6.8,71.496894
69,Walk the Line,9/13/05,7.3,35.580032
4967,Keeping the Faith,4/14/00,5.9,8.085872
9449,The Borrowers,12/5/97,5.8,10.364582
11499,Frost/Nixon,10/15/08,7.2,16.87784
4912,Confessions of a Dangerous Mind,12/30/02,6.6,18.165957
12771,Serving Sara,8/20/02,5,8.93941
323676,The Boss,4/7/16,5.5,20.55509
12506,Cry Freedom,11/5/87,6.9,3.735723
24071,Mumford,9/24/99,6.3,4.310168
11249,Seed of Chucky,11/11/04,4.9,12.653831
9667,The Jacket,3/4/05,6.8,24.240361
812,Aladdin,11/25/92,7.4,92.982009
277216,Straight Outta Compton,8/13/15,7.7,61.76233
87,Indiana Jones and the Temple of Doom,5/23/84,7.1,66.976776
14444,The Rugrats Movie,11/20/98,5.7,7.981116
2043,Along Came a Spider,4/6/01,6.1,21.252797
315664,Florence Foster Jenkins,5/6/16,6.6,19.237254
1428,Once Upon a Time in Mexico,9/11/03,6.2,27.555646
562,Die Hard,7/15/88,7.5,66.169628
15373,Role Models,2/3/08,6.4,24.917665
318846,The Big Short,12/11/15,7.3,57.518472
26320,Taking Woodstock,9/3/09,6.2,11.870161
14292,Miracle,2/6/04,7,7.534003
924,Dawn of the Dead,3/19/04,6.8,44.529429
2018,The Wedding Planner,1/26/01,5.5,14.949395
192577,キャプテンハーロック,9/7/13,6.5,14.726338
9428,The Royal Tenenbaums,10/5/01,7.4,24.13081
2832,Identity,4/25/03,7.1,45.915165
137093,Last Vegas,10/31/13,6.4,28.043508
699,For Your Eyes Only,6/23/81,6.3,26.090746
9778,Serendipity,10/5/01,6.6,14.530803
8831,Timecop,9/15/94,5.5,13.308127
9398,Zoolander,9/28/01,6.1,38.0958
112949,Safe Haven,2/7/13,6.9,37.729059
10439,Hocus Pocus,7/16/93,6.4,18.650748
3638,No Reservations,7/25/07,6.1,15.794946
23483,Kick-Ass,3/22/10,7.1,45.054936
62206,30 Minutes or Less,8/11/11,5.6,25.039383
10577,Dracula 2000,12/22/00,4.6,6.756771
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10/8/14,6.1,22.14595
4348,Pride & Prejudice,9/16/05,7.7,36.58383
78,Blade Runner,6/25/82,7.9,94.056131
11780,Rob Roy,4/13/95,6.5,10.703456
192102,3 Days to Kill,2/14/14,6,41.638961
2001,We Own the Night,5/25/07,6.5,14.518708
10383,Lost Souls,10/13/00,4.5,3.312385
11516,Le peuple migrateur,12/12/01,7,3.75074
10025,Just My Luck,5/12/06,5.8,22.074306
15198,"Mystery, Alaska",10/1/99,6,4.436792
23172,The Spy Next Door,1/15/10,5.5,14.639324
17834,A Simple Wish,7/11/97,5.5,1.767479
10016,Ghosts of Mars,8/24/01,4.8,13.145205
10317,Our Brand Is Crisis,9/11/15,5.8,12.921594
58431,Pride and Prejudice and Zombies,2/4/16,5.5,28.397048
9746,Kundun,12/25/97,6.8,7.039189
13092,How to Lose Friends & Alienate People,10/2/08,6.2,16.785866
59859,Kick-Ass 2,7/17/13,6.3,40.28635
13495,Alatriste,9/1/06,5.6,6.009644
254473,Brick Mansions,4/22/14,5.7,25.520976
700,Octopussy,6/5/83,6.2,25.633663
4964,Knocked Up,6/1/07,6.2,22.527211
10024,My Sister's Keeper,6/26/09,7.1,24.09152
13490,Welcome Home Roscoe Jenkins,2/8/08,5.7,6.248273
15927,A Passage to India,12/14/84,6.9,9.548391
1259,Notes on a Scandal,12/25/06,6.9,12.576381
5125,Rendition,9/7/07,6.2,12.741073
174,Star Trek VI: The Undiscovered Country,12/5/91,6.7,16.188572
9583,Divine Secrets of the Ya-Ya Sisterhood,6/7/02,5.6,5.576937
9437,Kiss the Girls,10/3/97,6.2,18.913
525,The Blues Brothers,6/17/80,7.5,44.714264
10188,The Sisterhood of the Traveling Pants 2,8/6/08,6,11.870301
63574,Joyful Noise,1/13/12,6.7,5.753705
245,About a Boy,4/26/02,6.6,28.227984
9825,Lake Placid,7/15/99,5.5,11.678561
186,Lucky Number Slevin,2/24/06,7.4,36.921445
9549,The Right Stuff,10/20/83,7.3,17.567332
61891,Anonymous,10/21/11,6.3,16.698316
34584,The Neverending Story,4/5/84,7,47.862016
2666,Dark City,2/27/98,7.2,39.324831
12783,The Duchess,9/5/08,6.7,18.591657
13155,Return to Oz,6/21/85,6.7,5.650125
42807,The Newton Boys,3/26/98,5.9,3.123583
28355,Case 39,8/13/09,6.1,23.917982
8080,Suspect Zero,8/27/04,5.5,8.715822
5126,Martian Child,11/2/07,6.8,5.737161
56288,Spy Kids: All the Time in the World,8/18/11,4.4,14.788073
303858,Money Monster,5/12/16,6.5,38.279458
1613,The 51st State,12/7/01,5.9,9.670031
31582,Flawless,11/26/99,5.9,5.271559
16617,Mindhunters,5/7/04,6.3,17.193659
8944,What Just Happened,10/17/08,5.2,8.31653
41488,The Statement,12/12/03,5.9,2.653988
37028,The Magic Flute,9/7/06,6.9,0.548435
14560,Paul Blart: Mall Cop,1/15/09,5.2,31.250383
10330,Freaky Friday,8/3/03,6,24.345651
6957,The 40 Year Old Virgin,8/11/05,6.2,38.473732
1934,Shakespeare in Love,12/11/98,6.8,31.792964
169917,A Walk Among the Tombstones,9/18/14,6.2,61.309619
951,Kindergarten Cop,12/21/90,5.8,5.411154
10189,Pineapple Express,8/6/08,6.6,41.832392
9454,EverAfter,7/31/98,6.8,21.988861
2055,Open Range,8/29/03,7,19.068175
1551,Flatliners,8/9/90,6.3,24.114459
5902,A Bridge Too Far,6/15/77,6.9,20.256571
11460,Red Eye,8/4/05,6.2,8.802626
9358,Final Destination 2,1/31/03,5.9,37.355826
134,"O Brother, Where Art Thou?",8/30/00,7.3,39.742009
22894,Legion,1/21/10,5.2,30.981604
134374,Pain & Gain,4/18/13,6.1,31.893932
1901,In Good Company,12/29/04,5.9,15.376391
15028,Clockstoppers,3/17/02,4.9,5.894163
11509,Silverado,7/10/85,7.1,10.981038
7445,Brothers,1/27/09,6.8,22.07638
17047,Agent Cody Banks 2: Destination London,12/3/04,5.2,10.925618
62838,New Year's Eve,12/8/11,5.7,21.219292
2057,Original Sin,8/3/01,5.8,14.831402
70436,The Raven,3/9/12,6.1,22.520842
16784,Welcome to Mooseport,2/24/04,4.8,3.314094
8011,Highlander III: The Sorcerer,11/29/94,4.5,7.964451
31640,Blood and Wine,10/3/96,5.5,1.492056
9092,Snow White: A Tale of Terror,7/18/97,6,4.810621
2779,The Curse of the Jade Scorpion,8/5/01,6.5,9.317265
316002,Accidental Love,2/10/15,3.9,5.644844
36355,Flipper,5/17/96,5.3,4.475007
238615,Self/less,7/10/15,6.3,66.097437
1985,The Constant Gardener,8/31/05,6.8,20.679652
615,The Passion of the Christ,2/25/04,6.9,38.171417
788,Mrs. Doubtfire,11/24/93,7,30.884535
380,Rain Man,12/11/88,7.6,49.510658
13223,Gran Torino,12/9/08,7.8,50.7453
10523,W.,10/17/08,6.1,10.445391
8681,Taken,2/18/08,7.2,80.879032
239571,The Best of Me,10/16/14,7.2,33.93914
619,The Bodyguard,11/25/92,6.1,26.576385
424,Schindler's List,11/29/93,8.3,104.469351
50014,The Help,8/9/11,7.8,42.191509
162903,The Fifth Estate,10/11/13,5.7,20.267062
11024,Scooby-Doo 2: Monsters Unleashed,3/24/04,5.4,22.644275
208763,Viy,1/30/14,4.9,7.182761
6466,Freddy vs. Jason,8/15/03,5.8,26.69592
254024,The Face of an Angel,9/6/14,4.7,7.336256
12589,Jimmy Neutron: Boy Genius,12/21/01,5.6,12.739721
7191,Cloverfield,1/15/08,6.4,46.942396
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3/22/91,5.8,15.505137
117,The Untouchables,6/2/87,7.6,38.272889
6977,No Country for Old Men,11/8/07,7.7,53.645267
168530,Ride Along,1/7/14,6.1,28.468
634,Bridget Jones's Diary,4/13/01,6.5,35.310712
392,Chocolat,12/14/00,6.8,28.727731
10327,"Legally Blonde 2: Red, White & Blonde",7/2/03,5.1,4.340616
88042,Parental Guidance,12/25/12,5.7,14.604911
41630,No Strings Attached,1/21/11,6.1,38.688822
11969,Tombstone,12/25/93,7.4,30.537845
2085,Romeo Must Die,3/20/00,6,19.750059
794,The Omen,6/6/76,7.2,25.939385
9286,Final Destination 3,2/10/06,5.8,31.64341
77877,The Lucky One,4/19/12,6.8,26.811541
1265,Bridge to Terabithia,2/16/07,7,40.646102
866,Finding Neverland,10/17/04,7.2,34.160448
175555,A Madea Christmas,12/13/13,7,5.377155
75174,The Grey,1/26/12,6.4,48.552871
11096,Hide and Seek,1/27/05,6.1,18.228538
8699,Anchorman: The Legend of Ron Burgundy,7/9/04,6.7,29.342744
769,GoodFellas,9/12/90,8.2,63.654244
10923,Agent Cody Banks,3/14/03,5,11.859396
11283,Nanny McPhee,10/21/05,6.4,24.356483
111,Scarface,12/8/83,8,70.105981
11676,Nothing to Lose,7/18/97,6.3,8.618208
746,The Last Emperor,10/21/87,7.4,21.189028
77866,Contraband,1/12/12,6.1,31.364901
9416,Money Talks,8/22/97,5.9,7.615653
7345,There Will Be Blood,12/28/07,7.9,37.817905
14317,The Wild Thornberrys Movie,12/20/02,5.8,5.784661
20694,Rugrats Go Wild,6/13/03,5.6,8.255708
12277,Undercover Brother,5/31/02,5.5,6.086083
9779,The Sisterhood of the Traveling Pants,6/1/05,6.3,17.17372
2140,Kiss of the Dragon,7/6/01,6.4,16.936576
12620,The House Bunny,8/22/08,5.6,25.838073
14177,Beauty Shop,6/2/05,5.4,5.625632
198185,Million Dollar Arm,5/9/14,6.6,17.312433
227156,The Giver,8/11/14,6.4,53.811461
10735,What a Girl Wants,3/27/03,5.8,7.057765
11351,Jeepers Creepers 2,8/8/03,5.5,19.045146
10030,Good Luck Chuck,9/21/07,5.5,21.729434
10623,Cradle 2 the Grave,2/28/03,5.8,12.837116
590,The Hours,12/27/02,7,20.953265
9655,She's the Man,3/17/06,6.4,10.81439
1268,Mr. Bean's Holiday,3/22/07,6.1,27.683874
11237,Anacondas: The Hunt for the Blood Orchid,8/26/04,4.9,9.855474
190955,Blood Ties,8/22/13,6,12.756344
5123,August Rush,11/21/07,7.1,29.533437
4518,Elizabeth,9/13/98,7.1,14.179538
11932,Bride of Chucky,10/16/98,5.5,14.340095
11165,Tora! Tora! Tora!,1/26/70,6.9,9.795985
6116,Spice World,12/19/97,4.7,6.889437
57431,The Sitter,12/9/11,5.4,19.428994
21724,Dance Flick,5/22/09,4.7,7.326034
278,The Shawshank Redemption,9/23/94,8.5,136.747729
9290,Crocodile Dundee in Los Angeles,4/12/01,4.7,6.081772
11543,Kingpin,7/4/96,6.7,17.329269
284536,The Gambler,12/25/14,5.7,22.622453
152737,August: Osage County,12/26/13,6.9,20.561682
13374,Ice Princess,3/17/05,5.9,13.288177
8976,A Lot Like Love,4/22/05,6.5,19.212552
319888,Eddie the Eagle,2/26/16,7.2,29.365851
9469,He Got Game,5/1/98,6.7,10.232599
1909,Don Juan DeMarco,10/1/94,6.2,8.870614
22971,Dear John,2/4/10,6.6,19.402816
34813,The Losers,4/23/10,6.2,24.903418
46261,Don't Be Afraid of the Dark,11/6/10,5.4,14.562197
10431,War,8/24/07,6,18.896239
8051,Punch-Drunk Love,10/25/02,6.9,15.960916
9352,EuroTrip,2/20/04,6.5,25.848003
10167,Half Past Dead,11/15/02,4.6,6.337063
18147,Unaccompanied Minors,12/8/06,5.4,10.006282
17170,"Bright Lights, Big City",4/1/88,4.7,2.753501
18975,The Adventures of Pinocchio,7/26/96,5,6.718497
15487,The Greatest Game Ever Played,9/30/05,6.9,7.538513
22825,The Box,9/17/09,5.4,21.606001
11152,The Ruins,4/2/08,5.6,13.715715
1831,The Next Best Thing,3/3/00,4.3,3.707511
43931,My Soul to Take,10/8/10,5.2,7.001176
10591,The Girl Next Door,4/9/04,6.3,39.784026
10861,Maximum Risk,9/13/96,5.2,10.115011
12770,Stealing Harvard,9/13/02,4.4,7.321181
276907,Legend,9/9/15,6.7,32.854557
10074,Hot Rod,8/3/07,6.3,6.309587
65055,Shark Night,9/2/11,4.9,8.363702
10397,Angela's Ashes,12/25/99,7,4.88794
200505,Draft Day,4/11/14,6.5,14.17009
11954,Lifeforce,6/20/85,6.2,12.18362
60309,The Conspirator,9/10/10,6.2,9.169271
9787,Lords of Dogtown,6/3/05,7,8.127728
293646,The 33,8/6/15,6,10.699952
6978,Big Trouble in Little China,5/30/86,7.1,29.796394
133698,Un Plan parfait,10/29/12,5.6,11.60921
59440,Warrior,9/9/11,7.7,51.915025
1770,Michael Collins,10/25/96,6.7,8.314624
10655,Gettysburg,10/8/93,6.6,5.529035
8988,Stop-Loss,3/28/08,6.1,4.002579
15992,Abandon,10/14/02,4.6,3.888776
17707,Brokedown Palace,8/13/99,6.2,7.296459
77883,The Possession,8/30/12,5.8,21.680424
40001,Mrs. Winterbourne,4/19/96,5.3,7.946769
64639,Straw Dogs,9/16/11,5.5,7.473455
9903,The Hoax,10/14/06,6.4,5.073536
21338,Stone Cold,5/17/91,5.7,3.623002
20766,The Road,11/25/09,6.8,41.075532
24264,Sheena,8/17/84,5,4.020194
19803,Underclassman,9/2/05,5.5,2.083856
20309,Say It Isn't So,3/12/01,4.8,2.909346
9912,The World's Fastest Indian,10/12/05,7.3,8.450513
9067,Tank Girl,3/31/95,5.5,8.186936
27360,King's Ransom,4/22/05,5.1,5.079017
8338,Blindness,5/14/08,6.4,17.603823
168705,BloodRayne,10/22/05,3.5,7.008216
72113,Carnage,9/16/11,7,20.011435
9729,Where the Truth Lies,10/7/05,5.9,4.051221
94352,Cirque du Soleil: Worlds Away,11/9/12,6.1,5.987486
22256,Without Limits,9/11/98,6.2,3.849873
12404,Me and Orson Welles,11/25/09,6.6,3.593165
152742,La migliore offerta,1/1/13,7.7,30.058263
11699,The Bad Lieutenant: Port of Call - New Orleans,9/11/09,6,17.339852
49953,Sammy's avonturen: De geheime doorgang,8/3/10,5.6,15.805449
48034,Les petits mouchoirs,10/20/10,7.1,15.279021
39845,Love Ranch,6/30/10,6,5.000126
25353,La véritable histoire du Chat Botté,4/1/09,3.8,1.684948
36696,Белка и Стрелка. Звёздные собаки,3/18/10,6.3,5.753564
109091,The Counselor,10/25/13,5,35.022029
38543,Ironclad,3/3/11,6.2,12.31708
33157,Waterloo,10/26/70,7,1.894749
290864,一個人的武林,10/31/14,6.5,6.895866
242166,Red Sky,3/12/14,4.1,3.344158
859,Dangerous Liaisons,12/16/88,7,14.480628
83770,On the Road,5/22/12,5.5,14.613152
168,Star Trek IV: The Voyage Home,11/25/86,6.9,22.258428
1246,Rocky Balboa,12/20/06,6.5,30.445257
4233,Scream 2,12/9/97,6.1,35.244037
174751,Jane Got a Gun,1/1/16,5.4,15.333575
184098,Think Like a Man Too,6/20/14,6.4,15.237142
2069,The Whole Nine Yards,2/18/00,6.2,23.441135
1788,Footloose,2/17/84,6.4,25.03414
11635,Old School,2/21/03,6.6,24.70166
177,The Fisher King,9/9/91,7.2,16.146572
3600,I Still Know What You Did Last Summer,11/13/98,5.1,20.793026
2621,Return to Me,4/7/00,6.1,5.771479
10358,Zack and Miri Make a Porno,9/18/08,6.1,27.326466
10480,Nurse Betty,9/8/00,5.9,3.572339
10313,The Men Who Stare at Goats,10/17/09,5.9,20.69219
18828,Double Take,1/12/01,5.5,1.903405
3558,"Girl, Interrupted",12/21/99,7.6,10.713521
13476,Win a Date with Tad Hamilton!,1/23/04,5.5,7.701041
10208,Muppets from Space,7/14/99,5.8,6.589193
24961,The Wiz,10/24/78,5.9,2.753313
20697,Ready to Rumble,4/7/00,4.7,3.113009
20761,Play It to the Bone,12/25/99,5.7,5.566203
70868,I Don't Know How She Does It,9/16/11,5,8.630825
43593,Piranha 3D,8/20/10,5.3,23.343839
6478,Beyond the Sea,12/17/04,6.5,6.138213
40688,Meet the Deedles,3/27/98,4.1,2.353441
26672,The Thief and the Cobbler,9/23/93,6.8,2.439184
45881,The Bridge of San Luis Rey,1/1/04,5.4,0.515677
41283,Faster,11/23/10,6.1,26.324874
4935,ハウルの動く城,11/19/04,8.2,49.549984
19908,Zombieland,10/7/09,7.2,57.300674
10663,The Waterboy,11/6/98,5.9,23.839127
1891,The Empire Strikes Back,5/17/80,8.2,78.51783
9737,Bad Boys,4/7/95,6.5,33.872182
37137,The Naked Gun 2½: The Smell of Fear,6/28/91,6.6,27.33256
9532,Final Destination,3/16/00,6.4,38.799596
10316,The Ides of March,9/24/11,6.5,20.317469
2787,Pitch Black,2/18/00,6.7,18.493202
12658,Someone Like You...,3/30/01,6,7.901891
152601,Her,12/18/13,7.9,53.682367
10866,Joy Ride,10/5/01,6.3,11.183197
227707,The Adventurer: The Curse of the Midas Box,12/5/13,5.1,8.842722
21349,Anywhere But Here,11/12/99,5.9,8.976738
19150,The Crew,8/21/00,6.4,2.634119
70435,Haywire,11/6/11,5.6,26.257951
580,Jaws: The Revenge,7/17/87,3.5,12.777008
9819,Marvin's Room,12/18/96,6.6,6.130231
13579,The Longshots,8/22/08,6.5,4.030724
20024,The End of the Affair,12/3/99,6.6,6.921263
2453,Harley Davidson and the Marlboro Man,8/23/91,6.1,12.869436
6973,In the Valley of Elah,8/31/07,6.6,15.676123
11156,Coco avant Chanel,4/22/09,6.6,8.426589
354110,Forsaken,9/16/15,5.8,11.071522
22215,Chéri,2/10/09,5.9,5.494047
11632,Vanity Fair,9/1/04,5.5,6.618149
30596,十月圍城,12/18/09,6.5,7.876883
3021,1408,7/12/07,6.5,35.169779
957,Spaceballs,6/24/87,6.7,39.890798
256917,The Water Diviner,12/25/14,6.8,22.096286
251,Ghost,7/12/90,6.9,41.967005
544,There's Something About Mary,7/15/98,6.5,57.110486
11395,The Santa Clause,11/10/94,6.3,16.234053
14635,The Rookie,3/25/02,6.5,11.263361
13680,The Game Plan,9/28/07,6,20.699212
688,The Bridges of Madison County,5/28/95,7.3,17.606087
11090,The Animal,6/1/01,4.6,13.786075
783,Gandhi,11/30/82,7.4,35.227212
228194,The Hundred-Foot Journey,8/6/14,7.3,27.898438
1642,The Net,7/28/95,5.6,23.218144
10950,I Am Sam,12/28/01,7.2,26.071644
