id,name,movieid
28,Action,1637
12,Adventure,1637
80,Crime,1637
18,Drama,72570
10749,Romance,72570
18,Drama,27569
18,Drama,10637
28,Action,1669
12,Adventure,1669
53,Thriller,1669
18,Drama,132363
35,Comedy,9472
27,Horror,2907
35,Comedy,2907
14,Fantasy,2907
80,Crime,9273
35,Comedy,9273
12,Adventure,9273
35,Comedy,9880
10751,Family,9880
10749,Romance,9880
35,Comedy,2925
80,Crime,807
9648,Mystery,807
53,Thriller,807
878,Science Fiction,17654
16,Animation,11836
35,Comedy,11836
10751,Family,11836
53,Thriller,322
80,Crime,322
18,Drama,322
9648,Mystery,322
18,Drama,70
35,Comedy,9535
80,Crime,9535
10749,Romance,11036
18,Drama,11036
35,Comedy,6557
10749,Romance,6557
35,Comedy,18126
18,Drama,18126
10751,Family,18126
10402,Music,18126
10749,Romance,18126
12,Adventure,16340
16,Animation,16340
35,Comedy,16340
10751,Family,16340
18,Drama,10333
10749,Romance,10333
12,Adventure,4476
18,Drama,4476
10749,Romance,4476
10752,War,4476
18,Drama,22947
10749,Romance,22947
18,Drama,2755
35,Comedy,2755
27,Horror,82654
35,Comedy,82654
10749,Romance,82654
28,Action,59967
53,Thriller,59967
878,Science Fiction,59967
14,Fantasy,16300
35,Comedy,16300
878,Science Fiction,16300
10749,Romance,16300
14,Fantasy,9598
18,Drama,9598
35,Comedy,9598
10751,Family,9598
18,Drama,82696
35,Comedy,82696
10749,Romance,82696
35,Comedy,9870
10749,Romance,9870
18,Drama,9870
28,Action,8292
80,Crime,8292
35,Comedy,8780
18,Drama,9715
10749,Romance,9715
35,Comedy,10521
28,Action,10762
12,Adventure,10762
35,Comedy,10762
53,Thriller,10762
35,Comedy,10096
14,Fantasy,10096
10749,Romance,10096
14,Fantasy,59436
35,Comedy,59436
10749,Romance,59436
16,Animation,227783
35,Comedy,227783
10751,Family,227783
12,Adventure,227783
80,Crime,4133
18,Drama,4133
10749,Romance,10207
18,Drama,10207
878,Science Fiction,172
28,Action,172
12,Adventure,172
53,Thriller,172
35,Comedy,21972
18,Drama,21972
10751,Family,21972
14,Fantasy,21972
35,Comedy,36593
80,Crime,36593
12,Adventure,707
28,Action,707
53,Thriller,707
12,Adventure,533
16,Animation,533
35,Comedy,533
10751,Family,533
18,Drama,6023
10749,Romance,6023
35,Comedy,6439
18,Drama,4347
10749,Romance,4347
35,Comedy,37056
18,Drama,37056
10749,Romance,37056
28,Action,4105
53,Thriller,4105
80,Crime,4105
35,Comedy,76489
10749,Romance,3933
14,Fantasy,3933
16,Animation,3933
10402,Music,3933
18,Drama,9918
28,Action,273481
80,Crime,273481
18,Drama,273481
9648,Mystery,273481
53,Thriller,273481
28,Action,307081
18,Drama,307081
27,Horror,16871
53,Thriller,16871
14,Fantasy,293863
18,Drama,293863
10749,Romance,293863
35,Comedy,13156
18,Drama,13156
10751,Family,13156
18,Drama,41233
10749,Romance,41233
12,Adventure,9266
35,Comedy,1262
18,Drama,1262
14,Fantasy,1262
10749,Romance,1262
27,Horror,4513
53,Thriller,4513
27,Horror,22970
53,Thriller,22970
35,Comedy,7278
12,Adventure,9013
35,Comedy,9013
80,Crime,9013
28,Action,865
878,Science Fiction,865
27,Horror,10776
35,Comedy,10776
10402,Music,10776
28,Action,50456
53,Thriller,50456
12,Adventure,50456
28,Action,9823
14,Fantasy,9823
878,Science Fiction,9823
35,Comedy,59861
10749,Romance,59861
18,Drama,59861
18,Drama,133805
27,Horror,133805
10402,Music,12763
28,Action,9766
12,Adventure,9766
80,Crime,9766
18,Drama,9766
28,Action,14034
35,Comedy,14034
28,Action,12244
12,Adventure,12244
16,Animation,12244
878,Science Fiction,12244
53,Thriller,12244
53,Thriller,109421
80,Crime,109421
18,Drama,109421
35,Comedy,11137
10749,Romance,11137
16,Animation,51162
10751,Family,51162
35,Comedy,10152
35,Comedy,9452
18,Drama,9452
18,Drama,239566
10402,Music,239566
18,Drama,53113
10749,Romance,53113
28,Action,9271
80,Crime,9271
878,Science Fiction,9271
53,Thriller,9271
14,Fantasy,4474
18,Drama,4474
28,Action,4474
35,Comedy,4474
80,Crime,4474
878,Science Fiction,4474
53,Thriller,184346
80,Crime,184346
27,Horror,184346
28,Action,48340
53,Thriller,48340
35,Comedy,14846
10749,Romance,14846
18,Drama,14846
35,Comedy,72207
35,Comedy,16232
18,Drama,16232
10749,Romance,43539
18,Drama,43539
53,Thriller,43539
80,Crime,43539
878,Science Fiction,9920
28,Action,9920
53,Thriller,9920
53,Thriller,8978
28,Action,11702
18,Drama,11702
80,Crime,11702
53,Thriller,11702
28,Action,18550
35,Comedy,18550
53,Thriller,18550
28,Action,8869
35,Comedy,8869
27,Horror,8869
53,Thriller,8869
18,Drama,43347
35,Comedy,43347
10749,Romance,43347
80,Crime,3489
9648,Mystery,3489
53,Thriller,3489
18,Drama,9701
35,Comedy,2122
53,Thriller,2122
80,Crime,2122
27,Horror,37707
53,Thriller,37707
878,Science Fiction,37707
35,Comedy,10658
14,Fantasy,10658
878,Science Fiction,10658
53,Thriller,13150
80,Crime,13150
18,Drama,13150
28,Action,9042
12,Adventure,9042
27,Horror,9042
53,Thriller,9042
35,Comedy,17813
10749,Romance,17813
18,Drama,11208
9648,Mystery,11208
10749,Romance,11208
53,Thriller,11208
27,Horror,58151
35,Comedy,58151
18,Drama,11400
36,History,11400
10749,Romance,11400
28,Action,10350
878,Science Fiction,10350
18,Drama,28902
53,Thriller,28902
28,Action,14164
12,Adventure,14164
14,Fantasy,14164
878,Science Fiction,14164
53,Thriller,14164
28,Action,76640
80,Crime,76640
53,Thriller,76640
18,Drama,11058
27,Horror,11058
878,Science Fiction,11058
53,Thriller,11058
35,Comedy,14844
10749,Romance,14844
35,Comedy,57089
16,Animation,57089
10751,Family,57089
18,Drama,1947
12,Adventure,8054
14,Fantasy,8054
9648,Mystery,8054
35,Comedy,46829
18,Drama,46829
80,Crime,146238
53,Thriller,146238
18,Drama,146238
28,Action,9989
80,Crime,9989
18,Drama,9989
10752,War,9665
18,Drama,311
80,Crime,311
53,Thriller,102362
28,Action,102362
80,Crime,102362
18,Drama,102362
18,Drama,11162
10749,Romance,11162
80,Crime,6016
18,Drama,6016
53,Thriller,6016
28,Action,17186
12,Adventure,17186
18,Drama,17186
10749,Romance,17186
18,Drama,13967
10751,Family,13967
10749,Romance,13967
14,Fantasy,2008
18,Drama,2008
28,Action,2008
53,Thriller,2008
10749,Romance,2008
12,Adventure,9053
28,Action,9053
53,Thriller,9053
28,Action,4512
18,Drama,4512
37,Western,4512
12,Adventure,76349
18,Drama,76349
28,Action,76349
36,History,76349
10752,War,76349
35,Comedy,31203
53,Thriller,265208
80,Crime,265208
18,Drama,265208
28,Action,45610
53,Thriller,45610
80,Crime,45610
16,Animation,50135
10751,Family,50135
35,Comedy,50135
36,History,1874
18,Drama,1874
18,Drama,271331
10749,Romance,215211
18,Drama,215211
14,Fantasy,367961
12,Adventure,367961
16,Animation,367961
80,Crime,10955
53,Thriller,10955
12,Adventure,223702
16,Animation,223702
35,Comedy,223702
14,Fantasy,223702
35,Comedy,254470
10402,Music,254470
18,Drama,69
10402,Music,69
10749,Romance,69
35,Comedy,4967
12,Adventure,9449
14,Fantasy,9449
28,Action,9449
35,Comedy,9449
10751,Family,9449
18,Drama,11499
36,History,11499
35,Comedy,4912
80,Crime,4912
18,Drama,4912
10749,Romance,4912
53,Thriller,4912
35,Comedy,12771
10749,Romance,12771
35,Comedy,323676
18,Drama,12506
35,Comedy,24071
18,Drama,24071
10749,Romance,24071
18,Drama,11249
27,Horror,11249
35,Comedy,11249
18,Drama,9667
9648,Mystery,9667
53,Thriller,9667
14,Fantasy,9667
16,Animation,812
10751,Family,812
35,Comedy,812
12,Adventure,812
14,Fantasy,812
10749,Romance,812
18,Drama,277216
10402,Music,277216
12,Adventure,87
28,Action,87
16,Animation,14444
10751,Family,14444
80,Crime,2043
9648,Mystery,2043
53,Thriller,2043
28,Action,2043
35,Comedy,315664
18,Drama,315664
28,Action,1428
28,Action,562
53,Thriller,562
35,Comedy,15373
35,Comedy,318846
18,Drama,318846
10402,Music,26320
35,Comedy,26320
18,Drama,26320
18,Drama,14292
36,History,14292
14,Fantasy,924
27,Horror,924
28,Action,924
35,Comedy,2018
16,Animation,192577
878,Science Fiction,192577
35,Comedy,9428
18,Drama,9428
9648,Mystery,2832
53,Thriller,2832
35,Comedy,137093
12,Adventure,699
28,Action,699
53,Thriller,699
35,Comedy,9778
10749,Romance,9778
53,Thriller,8831
878,Science Fiction,8831
28,Action,8831
80,Crime,8831
35,Comedy,9398
10749,Romance,112949
35,Comedy,10439
10751,Family,10439
14,Fantasy,10439
35,Comedy,3638
28,Action,23483
80,Crime,23483
28,Action,62206
12,Adventure,62206
35,Comedy,62206
53,Thriller,10577
27,Horror,10577
10751,Family,218778
35,Comedy,218778
18,Drama,4348
10749,Romance,4348
878,Science Fiction,78
18,Drama,78
53,Thriller,78
12,Adventure,11780
28,Action,192102
18,Drama,192102
53,Thriller,192102
80,Crime,192102
18,Drama,2001
80,Crime,2001
53,Thriller,2001
27,Horror,10383
53,Thriller,10383
99,Documentary,11516
35,Comedy,10025
18,Drama,10025
10751,Family,10025
14,Fantasy,10025
10749,Romance,10025
18,Drama,15198
35,Comedy,15198
28,Action,23172
35,Comedy,23172
10751,Family,23172
12,Adventure,17834
35,Comedy,17834
10751,Family,17834
14,Fantasy,17834
28,Action,10016
27,Horror,10016
878,Science Fiction,10016
35,Comedy,10317
18,Drama,10317
10749,Romance,58431
27,Horror,58431
35,Comedy,58431
53,Thriller,58431
18,Drama,9746
35,Comedy,13092
10749,Romance,13092
18,Drama,13092
28,Action,59859
12,Adventure,59859
80,Crime,59859
28,Action,13495
28,Action,254473
80,Crime,254473
18,Drama,254473
12,Adventure,700
28,Action,700
53,Thriller,700
35,Comedy,4964
10749,Romance,4964
18,Drama,4964
18,Drama,10024
35,Comedy,13490
18,Drama,13490
18,Drama,15927
12,Adventure,15927
36,History,15927
18,Drama,1259
10749,Romance,1259
18,Drama,5125
53,Thriller,5125
878,Science Fiction,174
28,Action,174
12,Adventure,174
53,Thriller,174
35,Comedy,9583
18,Drama,9583
10749,Romance,9583
18,Drama,9437
9648,Mystery,9437
53,Thriller,9437
80,Crime,9437
10402,Music,525
35,Comedy,525
28,Action,525
80,Crime,525
12,Adventure,10188
35,Comedy,10188
18,Drama,10188
10751,Family,10188
35,Comedy,63574
10402,Music,63574
18,Drama,245
35,Comedy,245
10749,Romance,245
27,Horror,9825
35,Comedy,9825
28,Action,9825
878,Science Fiction,9825
53,Thriller,9825
18,Drama,186
53,Thriller,186
80,Crime,186
9648,Mystery,186
18,Drama,9549
36,History,9549
18,Drama,61891
36,History,61891
53,Thriller,61891
18,Drama,34584
10751,Family,34584
14,Fantasy,34584
12,Adventure,34584
9648,Mystery,2666
878,Science Fiction,2666
18,Drama,12783
36,History,12783
10749,Romance,12783
12,Adventure,13155
10751,Family,13155
14,Fantasy,13155
80,Crime,42807
28,Action,42807
18,Drama,42807
27,Horror,28355
9648,Mystery,28355
53,Thriller,28355
80,Crime,8080
53,Thriller,8080
18,Drama,5126
10751,Family,56288
35,Comedy,56288
28,Action,56288
53,Thriller,303858
53,Thriller,1613
28,Action,1613
35,Comedy,1613
80,Crime,1613
35,Comedy,31582
18,Drama,31582
9648,Mystery,16617
53,Thriller,16617
80,Crime,16617
35,Comedy,8944
18,Drama,8944
18,Drama,41488
53,Thriller,41488
35,Comedy,37028
18,Drama,37028
10402,Music,37028
28,Action,14560
12,Adventure,14560
35,Comedy,14560
10751,Family,14560
35,Comedy,10330
35,Comedy,6957
10749,Romance,6957
10749,Romance,1934
36,History,1934
80,Crime,169917
18,Drama,169917
9648,Mystery,169917
53,Thriller,169917
35,Comedy,951
28,Action,10189
35,Comedy,10189
18,Drama,9454
10749,Romance,9454
35,Comedy,9454
37,Western,2055
18,Drama,1551
27,Horror,1551
878,Science Fiction,1551
53,Thriller,1551
18,Drama,5902
36,History,5902
10752,War,5902
27,Horror,11460
53,Thriller,11460
27,Horror,9358
9648,Mystery,9358
28,Action,134
12,Adventure,134
35,Comedy,134
27,Horror,22894
53,Thriller,134374
80,Crime,134374
28,Action,134374
35,Comedy,1901
18,Drama,1901
10749,Romance,1901
12,Adventure,15028
10751,Family,15028
878,Science Fiction,15028
53,Thriller,15028
28,Action,11509
80,Crime,11509
18,Drama,11509
37,Western,11509
18,Drama,7445
53,Thriller,7445
10752,War,7445
35,Comedy,17047
35,Comedy,62838
10749,Romance,62838
18,Drama,2057
53,Thriller,2057
9648,Mystery,2057
10749,Romance,2057
80,Crime,70436
53,Thriller,70436
9648,Mystery,70436
35,Comedy,16784
28,Action,8011
14,Fantasy,8011
878,Science Fiction,8011
80,Crime,31640
18,Drama,31640
53,Thriller,31640
14,Fantasy,9092
27,Horror,9092
35,Comedy,2779
80,Crime,2779
9648,Mystery,2779
10749,Romance,2779
53,Thriller,2779
10749,Romance,316002
35,Comedy,316002
12,Adventure,36355
10751,Family,36355
878,Science Fiction,238615
9648,Mystery,238615
53,Thriller,238615
18,Drama,1985
9648,Mystery,1985
53,Thriller,1985
18,Drama,615
35,Comedy,788
18,Drama,788
10751,Family,788
18,Drama,380
18,Drama,13223
18,Drama,10523
36,History,10523
28,Action,8681
53,Thriller,8681
18,Drama,239571
10749,Romance,239571
53,Thriller,619
28,Action,619
18,Drama,619
10402,Music,619
10749,Romance,619
18,Drama,424
36,History,424
10752,War,424
18,Drama,50014
18,Drama,162903
53,Thriller,162903
9648,Mystery,11024
14,Fantasy,11024
12,Adventure,11024
35,Comedy,11024
53,Thriller,208763
12,Adventure,208763
9648,Mystery,208763
14,Fantasy,208763
27,Horror,6466
53,Thriller,254024
18,Drama,254024
28,Action,12589
12,Adventure,12589
16,Animation,12589
35,Comedy,12589
10751,Family,12589
14,Fantasy,12589
878,Science Fiction,12589
28,Action,7191
53,Thriller,7191
878,Science Fiction,7191
878,Science Fiction,1497
12,Adventure,1497
28,Action,1497
35,Comedy,1497
10751,Family,1497
80,Crime,117
18,Drama,117
36,History,117
53,Thriller,117
80,Crime,6977
18,Drama,6977
53,Thriller,6977
28,Action,168530
35,Comedy,168530
35,Comedy,634
10749,Romance,634
18,Drama,634
35,Comedy,392
18,Drama,392
10749,Romance,392
35,Comedy,10327
35,Comedy,88042
35,Comedy,41630
10749,Romance,41630
28,Action,11969
12,Adventure,11969
18,Drama,11969
36,History,11969
37,Western,11969
28,Action,2085
80,Crime,2085
53,Thriller,2085
27,Horror,794
53,Thriller,794
27,Horror,9286
9648,Mystery,9286
18,Drama,77877
10749,Romance,77877
12,Adventure,1265
18,Drama,1265
10751,Family,1265
18,Drama,866
35,Comedy,175555
18,Drama,175555
28,Action,75174
18,Drama,75174
53,Thriller,75174
27,Horror,11096
9648,Mystery,11096
53,Thriller,11096
35,Comedy,8699
18,Drama,769
80,Crime,769
28,Action,10923
14,Fantasy,11283
35,Comedy,11283
10751,Family,11283
28,Action,111
80,Crime,111
18,Drama,111
53,Thriller,111
28,Action,11676
12,Adventure,11676
35,Comedy,11676
18,Drama,746
36,History,746
53,Thriller,77866
28,Action,77866
18,Drama,77866
80,Crime,77866
28,Action,9416
12,Adventure,9416
35,Comedy,9416
18,Drama,7345
16,Animation,14317
12,Adventure,14317
10751,Family,14317
16,Animation,20694
10751,Family,20694
28,Action,12277
35,Comedy,12277
18,Drama,9779
35,Comedy,9779
28,Action,2140
80,Crime,2140
53,Thriller,2140
10749,Romance,12620
35,Comedy,12620
35,Comedy,14177
10749,Romance,14177
18,Drama,198185
18,Drama,227156
878,Science Fiction,227156
35,Comedy,10735
27,Horror,11351
53,Thriller,11351
35,Comedy,10030
18,Drama,10030
10749,Romance,10030
28,Action,10623
80,Crime,10623
18,Drama,10623
18,Drama,590
35,Comedy,9655
18,Drama,9655
10751,Family,9655
10749,Romance,9655
10751,Family,1268
35,Comedy,1268
12,Adventure,11237
28,Action,11237
27,Horror,11237
878,Science Fiction,11237
53,Thriller,11237
53,Thriller,190955
80,Crime,190955
18,Drama,190955
18,Drama,5123
18,Drama,4518
36,History,4518
27,Horror,11932
35,Comedy,11932
36,History,11165
28,Action,11165
18,Drama,11165
12,Adventure,11165
10752,War,11165
12,Adventure,6116
14,Fantasy,6116
18,Drama,6116
35,Comedy,6116
10402,Music,6116
35,Comedy,57431
28,Action,21724
35,Comedy,21724
10402,Music,21724
18,Drama,278
80,Crime,278
12,Adventure,9290
35,Comedy,9290
35,Comedy,11543
53,Thriller,284536
80,Crime,284536
18,Drama,284536
35,Comedy,152737
18,Drama,152737
18,Drama,13374
35,Comedy,13374
10751,Family,13374
35,Comedy,8976
35,Comedy,319888
18,Drama,319888
36,History,319888
18,Drama,9469
10749,Romance,1909
18,Drama,1909
35,Comedy,1909
18,Drama,22971
10749,Romance,22971
10752,War,22971
28,Action,34813
12,Adventure,34813
80,Crime,34813
9648,Mystery,34813
53,Thriller,34813
14,Fantasy,46261
27,Horror,46261
53,Thriller,46261
28,Action,10431
53,Thriller,10431
80,Crime,10431
35,Comedy,8051
18,Drama,8051
10749,Romance,8051
35,Comedy,9352
80,Crime,10167
28,Action,10167
53,Thriller,10167
35,Comedy,18147
10751,Family,18147
18,Drama,17170
16,Animation,18975
10751,Family,18975
14,Fantasy,18975
18,Drama,15487
10751,Family,15487
53,Thriller,22825
878,Science Fiction,22825
18,Drama,11152
27,Horror,11152
35,Comedy,1831
18,Drama,43931
27,Horror,43931
9648,Mystery,43931
53,Thriller,43931
35,Comedy,10591
28,Action,10861
12,Adventure,10861
53,Thriller,10861
28,Action,12770
35,Comedy,12770
18,Drama,12770
80,Crime,276907
53,Thriller,276907
28,Action,10074
35,Comedy,10074
27,Horror,65055
53,Thriller,65055
18,Drama,10397
18,Drama,200505
14,Fantasy,11954
27,Horror,11954
878,Science Fiction,11954
53,Thriller,11954
80,Crime,60309
18,Drama,60309
36,History,60309
18,Drama,9787
18,Drama,293646
36,History,293646
28,Action,6978
12,Adventure,6978
35,Comedy,6978
14,Fantasy,6978
35,Comedy,133698
10749,Romance,133698
28,Action,59440
18,Drama,59440
18,Drama,1770
53,Thriller,1770
10752,War,10655
18,Drama,10655
36,History,10655
18,Drama,8988
10752,War,8988
18,Drama,15992
9648,Mystery,15992
53,Thriller,15992
18,Drama,17707
53,Thriller,17707
27,Horror,77883
53,Thriller,77883
35,Comedy,40001
10749,Romance,40001
18,Drama,40001
18,Drama,64639
53,Thriller,64639
35,Comedy,9903
18,Drama,9903
28,Action,21338
80,Crime,21338
53,Thriller,21338
12,Adventure,20766
18,Drama,20766
28,Action,24264
12,Adventure,24264
35,Comedy,24264
14,Fantasy,24264
878,Science Fiction,24264
28,Action,19803
35,Comedy,19803
35,Comedy,20309
10749,Romance,20309
18,Drama,9912
28,Action,9067
35,Comedy,9067
14,Fantasy,9067
878,Science Fiction,9067
35,Comedy,27360
80,Crime,27360
18,Drama,8338
9648,Mystery,8338
878,Science Fiction,8338
53,Thriller,8338
28,Action,168705
12,Adventure,168705
14,Fantasy,168705
27,Horror,168705
35,Comedy,72113
18,Drama,72113
18,Drama,9729
9648,Mystery,9729
53,Thriller,9729
14,Fantasy,94352
10751,Family,94352
18,Drama,22256
35,Comedy,12404
18,Drama,12404
10749,Romance,12404
18,Drama,152742
10749,Romance,152742
80,Crime,152742
9648,Mystery,152742
18,Drama,11699
80,Crime,11699
16,Animation,49953
10751,Family,49953
35,Comedy,48034
18,Drama,48034
18,Drama,39845
10751,Family,25353
12,Adventure,25353
16,Animation,25353
10751,Family,36696
16,Animation,36696
53,Thriller,109091
80,Crime,109091
18,Drama,109091
10749,Romance,38543
12,Adventure,38543
28,Action,38543
36,History,38543
36,History,33157
28,Action,33157
18,Drama,33157
80,Crime,290864
28,Action,290864
53,Thriller,290864
28,Action,242166
53,Thriller,242166
18,Drama,859
10749,Romance,859
12,Adventure,83770
18,Drama,83770
878,Science Fiction,168
12,Adventure,168
18,Drama,1246
27,Horror,4233
9648,Mystery,4233
28,Action,174751
18,Drama,174751
37,Western,174751
35,Comedy,184098
10749,Romance,184098
35,Comedy,2069
80,Crime,2069
18,Drama,1788
10751,Family,1788
10402,Music,1788
10749,Romance,1788
35,Comedy,11635
35,Comedy,177
18,Drama,177
27,Horror,3600
9648,Mystery,3600
53,Thriller,3600
10749,Romance,2621
35,Comedy,2621
18,Drama,2621
35,Comedy,10358
35,Comedy,10480
80,Crime,10480
53,Thriller,10480
35,Comedy,10313
10752,War,10313
12,Adventure,18828
18,Drama,18828
28,Action,18828
35,Comedy,18828
10749,Romance,18828
18,Drama,3558
35,Comedy,13476
10749,Romance,13476
14,Fantasy,10208
35,Comedy,10208
878,Science Fiction,10208
10751,Family,10208
12,Adventure,24961
10751,Family,24961
14,Fantasy,24961
10402,Music,24961
28,Action,20697
35,Comedy,20697
18,Drama,20697
35,Comedy,20761
18,Drama,20761
10749,Romance,70868
35,Comedy,70868
35,Comedy,43593
27,Horror,43593
18,Drama,6478
10402,Music,6478
16,Animation,40688
35,Comedy,40688
10751,Family,40688
12,Adventure,26672
14,Fantasy,26672
16,Animation,26672
878,Science Fiction,26672
10751,Family,26672
10749,Romance,45881
18,Drama,45881
80,Crime,41283
18,Drama,41283
28,Action,41283
53,Thriller,41283
14,Fantasy,4935
16,Animation,4935
12,Adventure,4935
35,Comedy,19908
27,Horror,19908
35,Comedy,10663
12,Adventure,1891
28,Action,1891
878,Science Fiction,1891
28,Action,9737
35,Comedy,9737
80,Crime,9737
53,Thriller,9737
35,Comedy,37137
80,Crime,37137
27,Horror,9532
18,Drama,10316
53,Thriller,2787
878,Science Fiction,2787
28,Action,2787
35,Comedy,12658
10749,Romance,12658
10749,Romance,152601
878,Science Fiction,152601
18,Drama,152601
9648,Mystery,10866
53,Thriller,10866
18,Drama,10866
14,Fantasy,227707
12,Adventure,227707
10751,Family,227707
18,Drama,21349
35,Comedy,21349
10749,Romance,21349
28,Action,19150
35,Comedy,19150
28,Action,70435
53,Thriller,70435
12,Adventure,580
53,Thriller,580
18,Drama,9819
18,Drama,13579
10751,Family,13579
